id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,positionType,season,team
8473432,https://assets.nhle.com/mugs/nhl/20152016/VAN/8473432.png,Derek,Dorsett,,R,R,72,192,183,87,1986-12-20,Kindersley,CAN,SK,forwards,20152016,VAN
8475770,https://assets.nhle.com/mugs/nhl/20152016/VAN/8475770.png,Emerson,Etem,26.0,R,L,73,212,185,96,1992-06-16,Long Beach,USA,CA,forwards,20152016,VAN
8475836,https://assets.nhle.com/mugs/nhl/20152016/VAN/8475836.png,Alex,Friesen,56.0,C,L,69,186,175,84,1991-01-30,St. Catharines,CAN,ON,forwards,20152016,VAN
8476867,https://assets.nhle.com/mugs/nhl/20152016/VAN/8476867.png,Brendan,Gaunce,50.0,C,L,75,219,191,99,1994-03-25,Sudbury,CAN,ON,forwards,20152016,VAN
8476440,https://assets.nhle.com/mugs/nhl/20152016/VAN/8476440.png,Markus,Granlund,60.0,C,L,72,180,183,82,1993-04-16,Oulu,FIN,,forwards,20152016,VAN
8476414,https://assets.nhle.com/mugs/nhl/20152016/VAN/8476414.png,Alexandre,Grenier,65.0,R,R,77,200,196,91,1991-09-05,Laval,CAN,QC,forwards,20152016,VAN
8471498,https://assets.nhle.com/mugs/nhl/20152016/VAN/8471498.png,Jannik,Hansen,36.0,R,R,73,198,185,90,1986-03-15,Rødovre,DNK,,forwards,20152016,VAN
8470274,https://assets.nhle.com/mugs/nhl/20152016/VAN/8470274.png,Chris,Higgins,20.0,L,L,72,205,183,93,1983-06-02,Smithtown,USA,NY,forwards,20152016,VAN
8477500,https://assets.nhle.com/mugs/nhl/20152016/VAN/8477500.png,Bo,Horvat,53.0,C,L,72,215,183,98,1995-04-05,London,CAN,ON,forwards,20152016,VAN
8477589,https://assets.nhle.com/mugs/nhl/20152016/VAN/8477589.png,Ronalds,Kenins,41.0,L,L,72,201,183,91,1991-02-28,Riga,LVA,,forwards,20152016,VAN
8477955,https://assets.nhle.com/mugs/nhl/20152016/VAN/8477955.png,Jared,McCann,91.0,C,L,73,191,185,87,1996-05-31,Stratford,CAN,ON,forwards,20152016,VAN
8471283,https://assets.nhle.com/mugs/nhl/20152016/VAN/8471283.png,Brandon,Prust,9.0,L,L,72,195,183,88,1984-03-16,London,CAN,ON,forwards,20152016,VAN
8467875,https://assets.nhle.com/mugs/nhl/20152016/VAN/8467875.png,Daniel,Sedin,22.0,L,L,73,190,185,86,1980-09-26,Ornskoldsvik,SWE,,forwards,20152016,VAN
8467876,https://assets.nhle.com/mugs/nhl/20152016/VAN/8467876.png,Henrik,Sedin,33.0,C,L,74,183,188,83,1980-09-26,Ornskoldsvik,SWE,,forwards,20152016,VAN
8477445,https://assets.nhle.com/mugs/nhl/20152016/VAN/8477445.png,Hunter,Shinkaruk,48.0,C,L,70,181,178,82,1994-10-13,Calgary,CAN,AB,forwards,20152016,VAN
8474091,https://assets.nhle.com/mugs/nhl/20152016/VAN/8474091.png,Brandon,Sutter,20.0,C,R,75,190,191,86,1989-02-14,Huntington,USA,NY,forwards,20152016,VAN
8475223,https://assets.nhle.com/mugs/nhl/20152016/VAN/8475223.png,Linden,Vey,7.0,R,R,72,189,183,86,1991-07-17,Wakaw,CAN,SK,forwards,20152016,VAN
8477937,https://assets.nhle.com/mugs/nhl/20152016/VAN/8477937.png,Jake,Virtanen,18.0,R,R,73,226,185,103,1996-08-17,Langley,CAN,BC,forwards,20152016,VAN
8468085,https://assets.nhle.com/mugs/nhl/20152016/VAN/8468085.png,Radim,Vrbata,17.0,R,R,73,194,185,88,1981-06-13,Mlada Boleslav,CZE,,forwards,20152016,VAN
8477816,https://assets.nhle.com/mugs/nhl/20152016/VAN/8477816.png,Michael,Zalewski,40.0,L,L,74,205,188,93,1992-08-18,New Hartford,USA,NY,forwards,20152016,VAN
8474749,https://assets.nhle.com/mugs/nhl/20152016/VAN/8474749.png,Matt,Bartkowski,44.0,D,L,73,201,185,91,1988-06-04,Pittsburgh,USA,PA,defensemen,20152016,VAN
8473415,https://assets.nhle.com/mugs/nhl/20152016/VAN/8473415.png,Alex,Biega,55.0,D,R,70,195,178,88,1988-04-04,Montréal,CAN,QC,defensemen,20152016,VAN
8471303,https://assets.nhle.com/mugs/nhl/20152016/VAN/8471303.png,Alexander,Edler,23.0,D,L,76,210,193,95,1986-04-21,Ostersund,SWE,,defensemen,20152016,VAN
8476166,https://assets.nhle.com/mugs/nhl/20152016/VAN/8476166.png,Taylor,Fedun,58.0,D,R,73,200,185,91,1988-06-04,Edmonton,CAN,AB,defensemen,20152016,VAN
8469465,https://assets.nhle.com/mugs/nhl/20152016/VAN/8469465.png,Dan,Hamhuis,2.0,D,L,73,204,185,93,1982-12-13,Smithers,CAN,BC,defensemen,20152016,VAN
8477018,https://assets.nhle.com/mugs/nhl/20152016/VAN/8477018.png,Ben,Hutton,27.0,D,L,75,201,191,91,1993-04-20,Brockville,CAN,ON,defensemen,20152016,VAN
8476388,https://assets.nhle.com/mugs/nhl/20152016/VAN/8476388.png,Andrey,Pedan,29.0,D,L,77,213,196,97,1993-07-03,Kaunas,LTU,,defensemen,20152016,VAN
8474579,https://assets.nhle.com/mugs/nhl/20152016/VAN/8474579.png,Luca,Sbisa,5.0,D,L,75,206,191,93,1990-01-30,Ozieri,ITA,,defensemen,20152016,VAN
8475690,https://assets.nhle.com/mugs/nhl/20152016/VAN/8475690.png,Chris,Tanev,8.0,D,R,74,193,188,88,1989-12-20,Toronto,CAN,ON,defensemen,20152016,VAN
8477997,https://assets.nhle.com/mugs/nhl/20152016/VAN/8477997.png,Nikita,Tryamkin,88.0,D,L,79,265,201,120,1994-08-30,Yekaterinburg,RUS,,defensemen,20152016,VAN
8474134,https://assets.nhle.com/mugs/nhl/20152016/VAN/8474134.png,Yannick,Weber,6.0,D,R,71,200,180,91,1988-09-23,Morges,CHE,,defensemen,20152016,VAN
8473614,https://assets.nhle.com/mugs/nhl/20152016/VAN/8473614.png,Richard,Bachman,32.0,G,L,70,183,178,83,1987-07-25,Salt Lake City,USA,UT,goalies,20152016,VAN
8474593,https://assets.nhle.com/mugs/nhl/20152016/VAN/8474593.png,Jacob,Markstrom,25.0,G,L,78,207,198,94,1990-01-31,Gavle,SWE,,goalies,20152016,VAN
8468011,https://assets.nhle.com/mugs/nhl/20152016/VAN/8468011.png,Ryan,Miller,30.0,G,L,74,170,188,77,1980-07-17,East Lansing,USA,MI,goalies,20152016,VAN
8473563,https://assets.nhle.com/mugs/nhl/20152016/WSH/8473563.png,Nicklas,Backstrom,19.0,C,L,73,202,185,92,1987-11-23,Gavle,SWE,,forwards,20152016,WSH
8474291,https://assets.nhle.com/mugs/nhl/20152016/WSH/8474291.png,Jay,Beagle,83.0,C,R,75,210,191,95,1985-10-16,Calgary,CAN,AB,forwards,20152016,WSH
8475161,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475161.png,Chris,Brown,67.0,C,R,74,208,188,94,1991-02-03,Flower Mound,USA,TX,forwards,20152016,WSH
8477444,https://assets.nhle.com/mugs/nhl/20152016/WSH/8477444.png,Andre,Burakovsky,65.0,L,L,75,209,191,95,1995-02-09,Klagenfurt,AUT,,forwards,20152016,WSH
8474008,https://assets.nhle.com/mugs/nhl/20152016/WSH/8474008.png,Paul,Carey,28.0,C,L,73,196,185,89,1988-09-24,Boston,USA,MA,forwards,20152016,WSH
8466251,https://assets.nhle.com/mugs/nhl/20152016/WSH/8466251.png,Jason,Chimera,25.0,L,L,75,215,191,98,1979-05-02,Edmonton,CAN,AB,forwards,20152016,WSH
8474744,https://assets.nhle.com/mugs/nhl/20152016/WSH/8474744.png,Sean,Collins,53.0,C,L,73,198,185,90,1988-12-29,Saskatoon,CAN,SK,forwards,20152016,WSH
8475816,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475816.png,Stanislav,Galiev,16.0,R,R,73,197,185,89,1992-01-17,Moscow,RUS,,forwards,20152016,WSH
8475149,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475149.png,Marcus,Johansson,90.0,L,L,73,203,185,92,1990-10-06,Landskrona,SWE,,forwards,20152016,WSH
8475744,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475744.png,Evgeny,Kuznetsov,92.0,C,L,74,207,188,94,1992-05-19,Chelyabinsk,RUS,,forwards,20152016,WSH
8469639,https://assets.nhle.com/mugs/nhl/20152016/WSH/8469639.png,Brooks,Laich,21.0,C,L,74,200,188,91,1983-06-23,Wawota,CAN,SK,forwards,20152016,WSH
8475247,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475247.png,Michael,Latta,46.0,C,R,72,207,183,94,1991-05-25,Kitchener,CAN,ON,forwards,20152016,WSH
8471698,https://assets.nhle.com/mugs/nhl/20152016/WSH/8471698.png,T.J.,Oshie,77.0,R,R,72,187,183,85,1986-12-23,Everett,USA,WA,forwards,20152016,WSH
8471214,https://assets.nhle.com/mugs/nhl/20152016/WSH/8471214.png,Alex,Ovechkin,8.0,L,R,75,238,191,108,1985-09-17,Moscow,RUS,,forwards,20152016,WSH
8470617,https://assets.nhle.com/mugs/nhl/20152016/WSH/8470617.png,Mike,Richards,10.0,C,L,71,196,180,89,1985-02-11,Kenora,CAN,ON,forwards,20152016,WSH
8475119,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475119.png,Zach,Sill,23.0,C,L,72,214,183,97,1988-05-24,Truro,CAN,NS,forwards,20152016,WSH
8476905,https://assets.nhle.com/mugs/nhl/20152016/WSH/8476905.png,Chandler,Stephenson,18.0,C,L,72,209,183,95,1994-04-22,Saskatoon,CAN,SK,forwards,20152016,WSH
8468508,https://assets.nhle.com/mugs/nhl/20152016/WSH/8468508.png,Justin,Williams,14.0,R,R,73,184,185,83,1981-10-04,Cobourg,CAN,ON,forwards,20152016,WSH
8476880,https://assets.nhle.com/mugs/nhl/20152016/WSH/8476880.png,Tom,Wilson,43.0,R,R,76,220,193,100,1994-03-29,Toronto,CAN,ON,forwards,20152016,WSH
8471476,https://assets.nhle.com/mugs/nhl/20152016/WSH/8471476.png,Daniel,Winnik,26.0,L,L,74,210,188,95,1985-03-06,Toronto,CAN,ON,forwards,20152016,WSH
8473991,https://assets.nhle.com/mugs/nhl/20152016/WSH/8473991.png,Karl,Alzner,27.0,D,L,75,213,191,97,1988-09-24,Burnaby,CAN,BC,defensemen,20152016,WSH
8474590,https://assets.nhle.com/mugs/nhl/20152016/WSH/8474590.png,John,Carlson,74.0,D,R,75,215,191,98,1990-01-10,Natick,USA,MA,defensemen,20152016,WSH
8476941,https://assets.nhle.com/mugs/nhl/20152016/WSH/8476941.png,Connor,Carrick,58.0,D,R,70,198,178,90,1994-04-13,Orland Park,USA,IL,defensemen,20152016,WSH
8471710,https://assets.nhle.com/mugs/nhl/20152016/WSH/8471710.png,Taylor,Chorney,4.0,D,L,72,193,183,88,1987-04-27,Thunder Bay,CAN,ON,defensemen,20152016,WSH
8474604,https://assets.nhle.com/mugs/nhl/20152016/WSH/8474604.png,Aaron,Ness,55.0,D,L,70,184,178,83,1990-05-18,Roseau,USA,MN,defensemen,20152016,WSH
8471702,https://assets.nhle.com/mugs/nhl/20152016/WSH/8471702.png,Matt,Niskanen,2.0,D,R,73,203,185,92,1986-12-06,Virginia,USA,MN,defensemen,20152016,WSH
8475200,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475200.png,Dmitry,Orlov,9.0,D,L,71,214,180,97,1991-07-23,Novokuznetsk,RUS,,defensemen,20152016,WSH
8468498,https://assets.nhle.com/mugs/nhl/20152016/WSH/8468498.png,Brooks,Orpik,44.0,D,L,75,217,191,98,1980-09-26,San Francisco,USA,CA,defensemen,20152016,WSH
8477220,https://assets.nhle.com/mugs/nhl/20152016/WSH/8477220.png,Nate,Schmidt,88.0,D,L,72,195,183,88,1991-07-16,St. Cloud,USA,MN,defensemen,20152016,WSH
8475598,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475598.png,Ryan,Stanton,20.0,D,L,74,205,188,93,1989-07-20,St. Albert,CAN,AB,defensemen,20152016,WSH
8473426,https://assets.nhle.com/mugs/nhl/20152016/WSH/8473426.png,Mike,Weber,6.0,D,L,74,217,188,98,1987-12-16,Pittsburgh,USA,PA,defensemen,20152016,WSH
8475831,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475831.png,Philipp,Grubauer,31.0,G,L,73,188,185,85,1991-11-25,Rosenheim,DEU,,goalies,20152016,WSH
8474651,https://assets.nhle.com/mugs/nhl/20152016/WSH/8474651.png,Braden,Holtby,70.0,G,L,73,215,185,98,1989-09-16,Lloydminster,CAN,SK,goalies,20152016,WSH
8476469,https://assets.nhle.com/mugs/nhl/20152016/WPG/8476469.png,Joel,Armia,40.0,R,R,75,216,191,98,1993-05-31,Pori,FIN,,forwards,20152016,WPG
8475788,https://assets.nhle.com/mugs/nhl/20152016/WPG/8475788.png,Alexander,Burmistrov,91.0,C,L,73,180,185,82,1991-10-21,Kazan,RUS,,forwards,20152016,WPG
8477429,https://assets.nhle.com/mugs/nhl/20152016/WPG/8477429.png,Andrew,Copp,9.0,C,L,73,199,185,90,1994-07-08,Ann Arbor,USA,MI,forwards,20152016,WPG
8474616,https://assets.nhle.com/mugs/nhl/20152016/WPG/8474616.png,Patrice,Cormier,28.0,C,L,74,215,188,98,1990-06-14,Moncton,CAN,NB,forwards,20152016,WPG
8477448,https://assets.nhle.com/mugs/nhl/20152016/WPG/8477448.png,Marko,Dano,56.0,C,L,71,201,180,91,1994-11-30,Eisenstadt,AUT,,forwards,20152016,WPG
8478029,https://assets.nhle.com/mugs/nhl/20152016/WPG/8478029.png,Chase,De Leo,77.0,C,L,69,185,175,84,1995-10-25,La Mirada,USA,CA,forwards,20152016,WPG
8477940,https://assets.nhle.com/mugs/nhl/20152016/WPG/8477940.png,Nikolaj,Ehlers,27.0,L,L,72,169,183,77,1996-02-14,Aalborg,DNK,,forwards,20152016,WPG
8474094,https://assets.nhle.com/mugs/nhl/20152016/WPG/8474094.png,Matt,Halischuk,15.0,R,R,72,180,183,82,1988-06-01,Toronto,CAN,ON,forwards,20152016,WPG
8476910,https://assets.nhle.com/mugs/nhl/20152016/WPG/8476910.png,Scott,Kosmachuk,72.0,R,R,71,185,180,84,1994-01-24,Richmond Hill,CAN,ON,forwards,20152016,WPG
8471217,https://assets.nhle.com/mugs/nhl/20152016/WPG/8471217.png,Andrew,Ladd,16.0,L,L,75,205,191,93,1985-12-12,Maple Ridge,CAN,BC,forwards,20152016,WPG
8477076,https://assets.nhle.com/mugs/nhl/20152016/WPG/8477076.png,JC,Lipon,46.0,R,R,72,183,183,83,1993-07-10,Regina,CAN,SK,forwards,20152016,WPG
8473412,https://assets.nhle.com/mugs/nhl/20152016/WPG/8473412.png,Bryan,Little,18.0,C,R,72,191,183,87,1987-11-12,Edmonton,CAN,AB,forwards,20152016,WPG
8476392,https://assets.nhle.com/mugs/nhl/20152016/WPG/8476392.png,Adam,Lowry,17.0,C,L,78,208,198,94,1993-03-29,St. Louis,USA,MO,forwards,20152016,WPG
8474061,https://assets.nhle.com/mugs/nhl/20152016/WPG/8474061.png,Anthony,Peluso,14.0,R,R,75,225,191,102,1989-04-18,North York,CAN,ON,forwards,20152016,WPG
8473618,https://assets.nhle.com/mugs/nhl/20152016/WPG/8473618.png,Mathieu,Perreault,85.0,L,L,70,189,178,86,1988-01-05,Drummondville,CAN,QC,forwards,20152016,WPG
8477464,https://assets.nhle.com/mugs/nhl/20152016/WPG/8477464.png,Nic,Petan,19.0,L,L,69,175,175,79,1995-03-22,Delta,CAN,BC,forwards,20152016,WPG
8476460,https://assets.nhle.com/mugs/nhl/20152016/WPG/8476460.png,Mark,Scheifele,55.0,C,R,75,198,191,90,1993-03-15,Kitchener,CAN,ON,forwards,20152016,WPG
8471226,https://assets.nhle.com/mugs/nhl/20152016/WPG/8471226.png,Drew,Stafford,12.0,R,R,74,215,188,98,1985-10-30,Milwaukee,USA,WI,forwards,20152016,WPG
8479293,https://assets.nhle.com/mugs/nhl/20152016/WPG/8479293.png,Brandon,Tanev,13.0,L,L,72,189,183,86,1991-12-31,Toronto,CAN,ON,forwards,20152016,WPG
8469501,https://assets.nhle.com/mugs/nhl/20152016/WPG/8469501.png,Chris,Thorburn,22.0,R,R,75,235,191,107,1983-06-03,Sault Ste. Marie,CAN,ON,forwards,20152016,WPG
8471218,https://assets.nhle.com/mugs/nhl/20152016/WPG/8471218.png,Blake,Wheeler,26.0,R,R,77,220,196,100,1986-08-31,Plymouth,USA,MN,forwards,20152016,WPG
8470834,https://assets.nhle.com/mugs/nhl/20152016/WPG/8470834.png,Dustin,Byfuglien,33.0,D,R,77,260,196,118,1985-03-27,Roseau,USA,MN,defensemen,20152016,WPG
8475279,https://assets.nhle.com/mugs/nhl/20152016/WPG/8475279.png,Ben,Chiarot,7.0,D,L,75,232,191,105,1991-05-09,Hamilton,CAN,ON,defensemen,20152016,WPG
8470828,https://assets.nhle.com/mugs/nhl/20152016/WPG/8470828.png,Toby,Enstrom,39.0,D,L,70,180,178,82,1984-11-05,Nordingra,SWE,,defensemen,20152016,WPG
8475815,https://assets.nhle.com/mugs/nhl/20152016/WPG/8475815.png,Julian,Melchiori,71.0,D,L,77,222,196,101,1991-12-06,Richmond Hill,CAN,ON,defensemen,20152016,WPG
8477504,https://assets.nhle.com/mugs/nhl/20152016/WPG/8477504.png,Josh,Morrissey,44.0,D,L,72,185,183,84,1995-03-28,Calgary,CAN,AB,defensemen,20152016,WPG
8474574,https://assets.nhle.com/mugs/nhl/20152016/WPG/8474574.png,Tyler,Myers,57.0,D,R,80,229,203,104,1990-02-01,Houston,USA,TX,defensemen,20152016,WPG
8471385,https://assets.nhle.com/mugs/nhl/20152016/WPG/8471385.png,Adam,Pardy,2.0,D,L,76,227,193,103,1984-03-29,Bonavista,CAN,NL,defensemen,20152016,WPG
8474074,https://assets.nhle.com/mugs/nhl/20152016/WPG/8474074.png,Paul,Postma,4.0,D,R,75,195,191,88,1989-02-22,Red Deer,CAN,AB,defensemen,20152016,WPG
8470614,https://assets.nhle.com/mugs/nhl/20152016/WPG/8470614.png,Mark,Stuart,5.0,D,L,74,215,188,98,1984-04-27,Rochester,USA,MN,defensemen,20152016,WPG
8476885,https://assets.nhle.com/mugs/nhl/20152016/WPG/8476885.png,Jacob,Trouba,8.0,D,R,75,203,191,92,1994-02-26,Rochester,USA,MI,defensemen,20152016,WPG
8476945,https://assets.nhle.com/mugs/nhl/20152016/WPG/8476945.png,Connor,Hellebuyck,37.0,G,L,76,216,193,98,1993-05-19,Commerce,USA,MI,goalies,20152016,WPG
8474636,https://assets.nhle.com/mugs/nhl/20152016/WPG/8474636.png,Michael,Hutchinson,34.0,G,R,75,201,191,91,1990-03-02,Barrie,CAN,ON,goalies,20152016,WPG
8471715,https://assets.nhle.com/mugs/nhl/20152016/WPG/8471715.png,Ondrej,Pavelec,31.0,G,L,75,212,191,96,1987-08-31,Kladno,CZE,,goalies,20152016,WPG
8471766,https://assets.nhle.com/mugs/nhl/20162017/ANA/8471766.png,Jared,Boll,40.0,R,R,75,206,191,93,1986-05-13,Charlotte,USA,NC,forwards,20162017,ANA
8471699,https://assets.nhle.com/mugs/nhl/20162017/ANA/8471699.png,Andrew,Cogliano,7.0,L,L,70,179,178,81,1987-06-14,Toronto,CAN,ON,forwards,20162017,ANA
8476390,https://assets.nhle.com/mugs/nhl/20162017/ANA/8476390.png,Joseph,Cramarossa,74.0,L,L,73,190,185,86,1992-10-26,Markham,CAN,ON,forwards,20162017,ANA
8470622,https://assets.nhle.com/mugs/nhl/20162017/ANA/8470622.png,Patrick,Eaves,18.0,R,R,71,203,180,92,1984-05-01,Calgary,CAN,AB,forwards,20162017,ANA
8475770,https://assets.nhle.com/mugs/nhl/20162017/ANA/8475770.png,Emerson,Etem,26.0,L,L,73,212,185,96,1992-06-16,Long Beach,USA,CA,forwards,20162017,ANA
8476116,https://assets.nhle.com/mugs/nhl/20162017/ANA/8476116.png,Ryan,Garbutt,16.0,C,L,72,195,183,88,1985-08-12,Edmonton,CAN,AB,forwards,20162017,ANA
8470612,https://assets.nhle.com/mugs/nhl/20162017/ANA/8470612.png,Ryan,Getzlaf,15.0,C,R,76,220,193,100,1985-05-10,Regina,CAN,SK,forwards,20162017,ANA
8478131,https://assets.nhle.com/mugs/nhl/20162017/ANA/8478131.png,Ondrej,Kase,25.0,R,R,72,187,183,85,1995-11-08,Kadan,CZE,,forwards,20162017,ANA
8476866,https://assets.nhle.com/mugs/nhl/20162017/ANA/8476866.png,Nicolas,Kerdiles,58.0,L,L,74,200,188,91,1994-01-11,Lewisville,USA,TX,forwards,20162017,ANA
8470616,https://assets.nhle.com/mugs/nhl/20162017/ANA/8470616.png,Ryan,Kesler,17.0,C,R,74,206,188,93,1984-08-31,Livonia,USA,MI,forwards,20162017,ANA
8479290,https://assets.nhle.com/mugs/nhl/20162017/ANA/8479290.png,Kalle,Kossila,83.0,C,L,71,182,180,83,1993-04-14,Kauniainen,FIN,,forwards,20162017,ANA
8476474,https://assets.nhle.com/mugs/nhl/20162017/ANA/8476474.png,Stefan,Noesen,64.0,R,R,73,205,185,93,1993-02-12,Plano,USA,TX,forwards,20162017,ANA
8470621,https://assets.nhle.com/mugs/nhl/20162017/ANA/8470621.png,Corey,Perry,10.0,R,R,75,208,191,94,1985-05-16,Peterborough,CAN,ON,forwards,20162017,ANA
8476483,https://assets.nhle.com/mugs/nhl/20162017/ANA/8476483.png,Rickard,Rakell,67.0,L,R,73,195,185,88,1993-05-05,Sundbyberg,SWE,,forwards,20162017,ANA
8471664,https://assets.nhle.com/mugs/nhl/20162017/ANA/8471664.png,Mason,Raymond,39.0,L,L,73,179,185,81,1985-09-17,Cochrane,CAN,AB,forwards,20162017,ANA
8477941,https://assets.nhle.com/mugs/nhl/20162017/ANA/8477941.png,Nick,Ritchie,37.0,L,L,75,236,191,107,1995-12-05,Orangeville,CAN,ON,forwards,20162017,ANA
8475958,https://assets.nhle.com/mugs/nhl/20162017/ANA/8475958.png,Michael,Sgarbossa,48.0,C,L,72,179,183,81,1992-07-25,Campbellville,CAN,ON,forwards,20162017,ANA
8476400,https://assets.nhle.com/mugs/nhl/20162017/ANA/8476400.png,Logan,Shaw,48.0,C,R,75,208,191,94,1992-10-05,Glace Bay,CAN,NS,forwards,20162017,ANA
8475164,https://assets.nhle.com/mugs/nhl/20162017/ANA/8475164.png,Jakob,Silfverberg,33.0,R,R,73,207,185,94,1990-10-13,Gavle,SWE,,forwards,20162017,ANA
8477466,https://assets.nhle.com/mugs/nhl/20162017/ANA/8477466.png,Nick,Sorensen,59.0,R,R,73,182,185,83,1994-10-23,Farevejle,DNK,,forwards,20162017,ANA
8470775,https://assets.nhle.com/mugs/nhl/20162017/ANA/8470775.png,Nate,Thompson,44.0,C,L,73,205,185,93,1984-10-05,Anchorage,USA,AK,forwards,20162017,ANA
8474130,https://assets.nhle.com/mugs/nhl/20162017/ANA/8474130.png,Corey,Tropp,41.0,R,R,72,192,183,87,1989-07-25,Grosse Pointe Woods,USA,MI,forwards,20162017,ANA
8468535,https://assets.nhle.com/mugs/nhl/20162017/ANA/8468535.png,Antoine,Vermette,50.0,C,L,73,197,185,89,1982-07-20,St. Agapit,CAN,QC,forwards,20162017,ANA
8475780,https://assets.nhle.com/mugs/nhl/20162017/ANA/8475780.png,Chris,Wagner,21.0,C,R,72,192,183,87,1991-05-27,Walpole,USA,MA,forwards,20162017,ANA
8469598,https://assets.nhle.com/mugs/nhl/20162017/ANA/8469598.png,Kevin,Bieksa,3.0,D,R,73,197,185,89,1981-06-16,Grimsby,CAN,ON,defensemen,20162017,ANA
8475155,https://assets.nhle.com/mugs/nhl/20162017/ANA/8475155.png,Simon,Despres,6.0,D,L,76,218,193,99,1991-07-27,Laval,CAN,QC,defensemen,20162017,ANA
8475764,https://assets.nhle.com/mugs/nhl/20162017/ANA/8475764.png,Cam,Fowler,4.0,D,L,74,215,188,98,1991-12-05,Windsor,CAN,ON,defensemen,20162017,ANA
8473560,https://assets.nhle.com/mugs/nhl/20162017/ANA/8473560.png,Korbinian,Holzer,5.0,D,R,75,213,191,97,1988-02-16,Munich,DEU,,defensemen,20162017,ANA
8478491,https://assets.nhle.com/mugs/nhl/20162017/ANA/8478491.png,Jacob,Larsson,32.0,D,L,74,193,188,88,1997-04-29,Ljungby,SWE,,defensemen,20162017,ANA
8476854,https://assets.nhle.com/mugs/nhl/20162017/ANA/8476854.png,Hampus,Lindholm,47.0,D,L,76,215,193,98,1994-01-20,Helsingborg,SWE,,defensemen,20162017,ANA
8476312,https://assets.nhle.com/mugs/nhl/20162017/ANA/8476312.png,Josh,Manson,42.0,D,R,75,218,191,99,1991-10-07,Hinsdale,USA,IL,defensemen,20162017,ANA
8477034,https://assets.nhle.com/mugs/nhl/20162017/ANA/8477034.png,Jaycob,Megna,43.0,D,L,78,220,198,100,1992-12-10,Plantation,USA,FL,defensemen,20162017,ANA
8477986,https://assets.nhle.com/mugs/nhl/20162017/ANA/8477986.png,Brandon,Montour,26.0,D,R,72,194,183,88,1994-04-11,Brantford,CAN,ON,defensemen,20162017,ANA
8470886,https://assets.nhle.com/mugs/nhl/20162017/ANA/8470886.png,Clayton,Stoner,3.0,D,L,76,216,193,98,1985-02-19,Port McNeill,CAN,BC,defensemen,20162017,ANA
8477447,https://assets.nhle.com/mugs/nhl/20162017/ANA/8477447.png,Shea,Theodore,53.0,D,L,74,197,188,89,1995-08-03,Aldergrove,CAN,BC,defensemen,20162017,ANA
8475222,https://assets.nhle.com/mugs/nhl/20162017/ANA/8475222.png,Sami,Vatanen,45.0,D,R,70,185,178,84,1991-06-03,Jyväskylä,FIN,,defensemen,20162017,ANA
8473541,https://assets.nhle.com/mugs/nhl/20162017/ANA/8473541.png,Jonathan,Bernier,1.0,G,L,72,185,183,84,1988-08-07,Laval,CAN,QC,goalies,20162017,ANA
8476434,https://assets.nhle.com/mugs/nhl/20162017/ANA/8476434.png,John,Gibson,36.0,G,L,74,210,188,95,1993-07-14,Pittsburgh,USA,PA,goalies,20162017,ANA
8474682,https://assets.nhle.com/mugs/nhl/20162017/ANA/8474682.png,Dustin,Tokarski,30.0,G,L,72,198,183,90,1989-09-16,Watson,CAN,SK,goalies,20162017,ANA
8475788,https://assets.nhle.com/mugs/nhl/20162017/ARI/8475788.png,Alexander,Burmistrov,91.0,C,L,73,180,185,82,1991-10-21,Kazan,RUS,,forwards,20162017,ARI
8478474,https://assets.nhle.com/mugs/nhl/20162017/ARI/8478474.png,Lawson,Crouse,67.0,L,L,76,215,193,98,1997-06-23,Mt. Brydges,CAN,ON,forwards,20162017,ARI
8477460,https://assets.nhle.com/mugs/nhl/20162017/ARI/8477460.png,Laurent,Dauphin,26.0,C,L,72,186,183,84,1995-03-27,Repentigny,CAN,QC,forwards,20162017,ARI
8462038,https://assets.nhle.com/mugs/nhl/20162017/ARI/8462038.png,Shane,Doan,19.0,R,R,73,223,185,101,1976-10-10,Halkirk,CAN,AB,forwards,20162017,ARI
8477503,https://assets.nhle.com/mugs/nhl/20162017/ARI/8477503.png,Max,Domi,16.0,L,L,70,194,178,88,1995-03-02,Winnipeg,CAN,MB,forwards,20162017,ARI
8477407,https://assets.nhle.com/mugs/nhl/20162017/ARI/8477407.png,Anthony,Duclair,10.0,L,L,71,197,180,89,1995-08-26,Pointe-Claire,CAN,QC,forwards,20162017,ARI
8477989,https://assets.nhle.com/mugs/nhl/20162017/ARI/8477989.png,Christian,Dvorak,18.0,C,L,73,193,185,88,1996-02-02,Palos,USA,IL,forwards,20162017,ARI
