id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,positionType,season,team
8474563,https://assets.nhle.com/mugs/nhl/20112012/LAK/8474563.png,Drew,Doughty,8,D,R,73,210,185,95,1989-12-08,London,CAN,ON,defensemen,20112012,LAK
8474518,https://assets.nhle.com/mugs/nhl/20112012/LAK/8474518.png,Davis,Drewiske,44,D,L,74,222,188,101,1984-11-22,Hudson,USA,WI,defensemen,20112012,LAK
8470121,https://assets.nhle.com/mugs/nhl/20112012/LAK/8470121.png,Matt,Greene,2,D,R,75,236,191,107,1983-05-13,Grand Ledge,USA,MI,defensemen,20112012,LAK
8471677,https://assets.nhle.com/mugs/nhl/20112012/LAK/8471677.png,Jack,Johnson,3,D,L,73,227,185,103,1987-01-13,Indianapolis,USA,IN,defensemen,20112012,LAK
8474166,https://assets.nhle.com/mugs/nhl/20112012/LAK/8474166.png,Alec,Martinez,27,D,L,73,210,185,95,1987-07-26,Rochester Hills,USA,MI,defensemen,20112012,LAK
8465185,https://assets.nhle.com/mugs/nhl/20112012/LAK/8465185.png,Willie,Mitchell,33,D,L,75,210,191,95,1977-04-23,Port McNeill,CAN,BC,defensemen,20112012,LAK
8467452,https://assets.nhle.com/mugs/nhl/20112012/LAK/8467452.png,Rob,Scuderi,7,D,L,73,216,185,98,1978-12-30,Syosset,USA,NY,defensemen,20112012,LAK
8474594,https://assets.nhle.com/mugs/nhl/20112012/LAK/8474594.png,Slava,Voynov,26,D,R,72,194,183,88,1990-01-15,Chelyabinsk,RUS,,defensemen,20112012,LAK
8473541,https://assets.nhle.com/mugs/nhl/20112012/LAK/8473541.png,Jonathan,Bernier,45,G,L,72,185,183,84,1988-08-07,Laval,CAN,QC,goalies,20112012,LAK
8471734,https://assets.nhle.com/mugs/nhl/20112012/LAK/8471734.png,Jonathan,Quick,32,G,L,73,220,185,100,1986-01-21,Milford,USA,CT,goalies,20112012,LAK
8474042,https://assets.nhle.com/mugs/nhl/20112012/MIN/8474042.png,Cody,Almond,12,C,L,74,199,188,90,1989-07-24,Calgary,CAN,AB,forwards,20112012,MIN
8470153,https://assets.nhle.com/mugs/nhl/20112012/MIN/8470153.png,Pierre-Marc,Bouchard,96,L,L,70,168,178,76,1984-04-27,Sherbrooke,CAN,QC,forwards,20112012,MIN
8470803,https://assets.nhle.com/mugs/nhl/20112012/MIN/8470803.png,Kyle,Brodziak,21,C,R,74,205,188,93,1984-05-25,St. Paul,CAN,AB,forwards,20112012,MIN
8475757,https://assets.nhle.com/mugs/nhl/20112012/MIN/8475757.png,Brett,Bulmer,54,R,R,76,212,193,96,1992-04-26,Prince George,CAN,BC,forwards,20112012,MIN
8470299,https://assets.nhle.com/mugs/nhl/20112012/MIN/8470299.png,Erik,Christensen,26,C,L,73,200,185,91,1983-12-17,Edmonton,CAN,AB,forwards,20112012,MIN
8473504,https://assets.nhle.com/mugs/nhl/20112012/MIN/8473504.png,Cal,Clutterbuck,22,R,R,72,212,183,96,1987-11-18,Welland,CAN,ON,forwards,20112012,MIN
8464989,https://assets.nhle.com/mugs/nhl/20112012/MIN/8464989.png,Matt,Cullen,7,C,L,73,202,185,92,1976-11-02,Virginia,USA,MN,forwards,20112012,MIN
8468584,https://assets.nhle.com/mugs/nhl/20112012/MIN/8468584.png,Jon,Disalvatore,29,R,R,73,200,185,91,1981-03-30,Bangor,USA,ME,forwards,20112012,MIN
8475219,https://assets.nhle.com/mugs/nhl/20112012/MIN/8475219.png,Kristopher,Foucault,72,L,L,73,188,185,85,1990-12-12,Calgary,CAN,AB,forwards,20112012,MIN
8474121,https://assets.nhle.com/mugs/nhl/20112012/MIN/8474121.png,Colton,Gillies,18,L,L,76,208,193,94,1989-02-12,White Rock,CAN,BC,forwards,20112012,MIN
8468482,https://assets.nhle.com/mugs/nhl/20112012/MIN/8468482.png,Dany,Heatley,15,L,L,75,212,191,96,1981-01-21,Freiburg,DEU,,forwards,20112012,MIN
8471280,https://assets.nhle.com/mugs/nhl/20112012/MIN/8471280.png,Nick,Johnson,25,R,R,74,200,188,91,1985-12-24,Calgary,CAN,AB,forwards,20112012,MIN
8471719,https://assets.nhle.com/mugs/nhl/20112012/MIN/8471719.png,Matt,Kassian,42,L,L,76,240,193,109,1986-10-28,Edmonton,CAN,AB,forwards,20112012,MIN
8469459,https://assets.nhle.com/mugs/nhl/20112012/MIN/8469459.png,Mikko,Koivu,9,C,L,75,213,191,97,1983-03-12,Turku,FIN,,forwards,20112012,MIN
8471670,https://assets.nhle.com/mugs/nhl/20112012/MIN/8471670.png,Guillaume,Latendresse,48,L,L,74,230,188,104,1987-05-24,Ste-Catherine,CAN,QC,forwards,20112012,MIN
8473511,https://assets.nhle.com/mugs/nhl/20112012/MIN/8473511.png,David,McIntyre,34,C,L,72,190,183,86,1987-02-04,Oakville,CAN,ON,forwards,20112012,MIN
8474077,https://assets.nhle.com/mugs/nhl/20112012/MIN/8474077.png,Carson,McMillan,45,R,R,73,196,185,89,1988-09-10,Brandon,CAN,MB,forwards,20112012,MIN
8470580,https://assets.nhle.com/mugs/nhl/20112012/MIN/8470580.png,Jed,Ortmeyer,41,R,R,72,200,183,91,1978-09-03,Omaha,USA,NE,forwards,20112012,MIN
8475679,https://assets.nhle.com/mugs/nhl/20112012/MIN/8475679.png,Jarod,Palmer,79,C,R,72,200,183,91,1986-02-10,Fridley,USA,MN,forwards,20112012,MIN
8473999,https://assets.nhle.com/mugs/nhl/20112012/MIN/8473999.png,Nick,Palmieri,27,R,R,75,220,191,100,1989-07-12,Utica,USA,NY,forwards,20112012,MIN
8468887,https://assets.nhle.com/mugs/nhl/20112012/MIN/8468887.png,Warren,Peters,43,C,L,72,195,183,88,1982-07-10,Saskatoon,CAN,SK,forwards,20112012,MIN
8473932,https://assets.nhle.com/mugs/nhl/20112012/MIN/8473932.png,Darroll,Powe,14,C,L,71,212,180,96,1985-06-22,Saskatoon,CAN,SK,forwards,20112012,MIN
8471885,https://assets.nhle.com/mugs/nhl/20112012/MIN/8471885.png,Chad,Rau,36,C,R,71,198,180,90,1987-01-18,Eden Prairie,USA,MN,forwards,20112012,MIN
8471682,https://assets.nhle.com/mugs/nhl/20112012/MIN/8471682.png,Devin,Setoguchi,10,R,R,72,205,183,93,1987-01-01,Taber,CAN,AB,forwards,20112012,MIN
8471521,https://assets.nhle.com/mugs/nhl/20112012/MIN/8471521.png,Brad,Staubitz,16,R,R,73,207,185,94,1984-07-28,Edmonton,CAN,AB,forwards,20112012,MIN
8468510,https://assets.nhle.com/mugs/nhl/20112012/MIN/8468510.png,Jeff,Taffe,23,L,L,75,207,191,94,1981-02-19,Hastings,USA,MN,forwards,20112012,MIN
8469542,https://assets.nhle.com/mugs/nhl/20112012/MIN/8469542.png,Stephane,Veilleux,19,L,L,73,200,185,91,1981-11-16,Beauceville,CAN,QC,forwards,20112012,MIN
8475602,https://assets.nhle.com/mugs/nhl/20112012/MIN/8475602.png,Casey,Wellman,17,R,R,72,173,183,78,1987-10-18,Brentwood,USA,CA,forwards,20112012,MIN
8475722,https://assets.nhle.com/mugs/nhl/20112012/MIN/8475722.png,Jason,Zucker,16,L,L,71,192,180,87,1992-01-16,Newport Beach,USA,CA,forwards,20112012,MIN
8474585,https://assets.nhle.com/mugs/nhl/20112012/MIN/8474585.png,Tyler,Cuma,65,D,L,73,194,185,88,1990-01-19,Toronto,CAN,ON,defensemen,20112012,MIN
8473992,https://assets.nhle.com/mugs/nhl/20112012/MIN/8473992.png,Justin,Falk,44,D,L,77,223,196,101,1988-10-11,Snowflake,CAN,MB,defensemen,20112012,MIN
8468520,https://assets.nhle.com/mugs/nhl/20112012/MIN/8468520.png,Kurtis,Foster,20,D,R,77,225,196,102,1981-11-24,Carp,CAN,ON,defensemen,20112012,MIN
8471846,https://assets.nhle.com/mugs/nhl/20112012/MIN/8471846.png,Kris,Fredheim,59,D,R,74,170,188,77,1987-02-23,Campbell River,CAN,BC,defensemen,20112012,MIN
8476224,https://assets.nhle.com/mugs/nhl/20112012/MIN/8476224.png,Chay,Genoway,47,D,L,69,177,175,80,1986-12-20,Swan River,CAN,MB,defensemen,20112012,MIN
8470104,https://assets.nhle.com/mugs/nhl/20112012/MIN/8470104.png,Tom,Gilbert,77,D,R,74,210,188,95,1983-01-10,Bloomington,USA,MN,defensemen,20112012,MIN
8474000,https://assets.nhle.com/mugs/nhl/20112012/MIN/8474000.png,Steven,Kampfer,40,D,R,71,198,180,90,1988-09-24,Ann Arbor,USA,MI,defensemen,20112012,MIN
8471314,https://assets.nhle.com/mugs/nhl/20112012/MIN/8471314.png,Mike,Lundin,2,D,L,74,190,188,86,1984-09-24,Burnsville,USA,MN,defensemen,20112012,MIN
8475613,https://assets.nhle.com/mugs/nhl/20112012/MIN/8475613.png,Nate,Prosser,39,D,R,74,201,188,91,1986-05-07,Elk River,USA,MN,defensemen,20112012,MIN
8474618,https://assets.nhle.com/mugs/nhl/20112012/MIN/8474618.png,Marco,Scandella,6,D,L,75,212,191,96,1990-02-23,Montréal,CAN,QC,defensemen,20112012,MIN
8468513,https://assets.nhle.com/mugs/nhl/20112012/MIN/8468513.png,Nick,Schultz,55,D,L,73,203,185,92,1982-08-25,Strasbourg,CAN,SK,defensemen,20112012,MIN
8474716,https://assets.nhle.com/mugs/nhl/20112012/MIN/8474716.png,Jared,Spurgeon,46,D,R,69,166,175,75,1989-11-29,Edmonton,CAN,AB,defensemen,20112012,MIN
8470886,https://assets.nhle.com/mugs/nhl/20112012/MIN/8470886.png,Clayton,Stoner,4,D,L,76,216,193,98,1985-02-19,Port McNeill,CAN,BC,defensemen,20112012,MIN
8468636,https://assets.nhle.com/mugs/nhl/20112012/MIN/8468636.png,Greg,Zanon,5,D,L,71,201,180,91,1980-06-05,Burnaby,CAN,BC,defensemen,20112012,MIN
8469623,https://assets.nhle.com/mugs/nhl/20112012/MIN/8469623.png,Marek,Zidlicky,3,D,R,71,190,180,86,1977-02-03,Most,CZE,,defensemen,20112012,MIN
8473404,https://assets.nhle.com/mugs/nhl/20112012/MIN/8473404.png,Niklas,Backstrom,32,G,L,74,192,188,87,1978-02-13,Helsinki,FIN,,goalies,20112012,MIN
8475252,https://assets.nhle.com/mugs/nhl/20112012/MIN/8475252.png,Matt,Hackett,31,G,L,74,179,188,81,1990-03-07,London,CAN,ON,goalies,20112012,MIN
8470216,https://assets.nhle.com/mugs/nhl/20112012/MIN/8470216.png,Josh,Harding,37,G,R,74,194,188,88,1984-06-18,Regina,CAN,SK,goalies,20112012,MIN
8471663,https://assets.nhle.com/mugs/nhl/20112012/MTL/8471663.png,Mike,Blunden,45,R,R,76,217,193,98,1986-12-15,Toronto,CAN,ON,forwards,20112012,MTL
8471504,https://assets.nhle.com/mugs/nhl/20112012/MTL/8471504.png,Rene,Bourque,17,R,L,74,217,188,98,1981-12-10,Lac La Biche,CAN,AB,forwards,20112012,MTL
8469500,https://assets.nhle.com/mugs/nhl/20112012/MTL/8469500.png,Michael,Cammalleri,13,L,L,69,185,175,84,1982-06-08,Toronto,CAN,ON,forwards,20112012,MTL
8467396,https://assets.nhle.com/mugs/nhl/20112012/MTL/8467396.png,Erik,Cole,72,L,L,74,205,188,93,1978-11-06,Oswego,USA,NY,forwards,20112012,MTL
8468463,https://assets.nhle.com/mugs/nhl/20112012/MTL/8468463.png,Mathieu,Darche,52,L,L,73,215,185,98,1976-11-26,Montréal,CAN,QC,forwards,20112012,MTL
8471976,https://assets.nhle.com/mugs/nhl/20112012/MTL/8471976.png,David,Desharnais,51,C,L,67,180,170,82,1986-09-14,Laurier-Station,CAN,QC,forwards,20112012,MTL
8475254,https://assets.nhle.com/mugs/nhl/20112012/MTL/8475254.png,Gabriel,Dumont,37,C,R,70,195,178,88,1990-10-06,Degelis,CAN,QC,forwards,20112012,MTL
8474189,https://assets.nhle.com/mugs/nhl/20112012/MTL/8474189.png,Lars,Eller,81,C,L,74,205,188,93,1989-05-08,Rodovre,DNK,,forwards,20112012,MTL
8475372,https://assets.nhle.com/mugs/nhl/20112012/MTL/8475372.png,Andreas,Engqvist,63,C,R,76,199,193,90,1987-12-23,Stockholm,SWE,,forwards,20112012,MTL
8473608,https://assets.nhle.com/mugs/nhl/20112012/MTL/8473608.png,Blake,Geoffrion,57,C,L,73,190,185,86,1988-02-03,Plantation,USA,FL,forwards,20112012,MTL
8467407,https://assets.nhle.com/mugs/nhl/20112012/MTL/8467407.png,Brian,Gionta,21,R,R,67,178,170,81,1979-01-18,Rochester,USA,NY,forwards,20112012,MTL
8467351,https://assets.nhle.com/mugs/nhl/20112012/MTL/8467351.png,Scott,Gomez,11,C,L,71,200,180,91,1979-12-23,Anchorage,USA,AK,forwards,20112012,MTL
8470603,https://assets.nhle.com/mugs/nhl/20112012/MTL/8470603.png,Andrei,Kostitsyn,46,L,L,72,214,183,97,1985-02-03,Novopolotsk,BLR,,forwards,20112012,MTL
8475183,https://assets.nhle.com/mugs/nhl/20112012/MTL/8475183.png,Louis,Leblanc,71,C,R,72,188,183,85,1991-01-26,Pointe-Claire,CAN,QC,forwards,20112012,MTL
8468635,https://assets.nhle.com/mugs/nhl/20112012/MTL/8468635.png,Travis,Moen,32,L,L,74,215,188,98,1982-04-06,Stewart Valley,CAN,SK,forwards,20112012,MTL
8471229,https://assets.nhle.com/mugs/nhl/20112012/MTL/8471229.png,Petteri,Nokelainen,15,C,R,73,201,185,91,1986-01-16,Imatra,FIN,,forwards,20112012,MTL
8474157,https://assets.nhle.com/mugs/nhl/20112012/MTL/8474157.png,Max,Pacioretty,67,L,L,74,217,188,98,1988-11-20,New Canaan,USA,CT,forwards,20112012,MTL
8474030,https://assets.nhle.com/mugs/nhl/20112012/MTL/8474030.png,Aaron,Palushaj,60,R,R,72,187,183,85,1989-09-07,Livonia,USA,MI,forwards,20112012,MTL
8469521,https://assets.nhle.com/mugs/nhl/20112012/MTL/8469521.png,Tomas,Plekanec,14,C,L,71,190,180,86,1982-10-31,Kladno,CZE,,forwards,20112012,MTL
8471521,https://assets.nhle.com/mugs/nhl/20112012/MTL/8471521.png,Brad,Staubitz,25,R,R,73,207,185,94,1984-07-28,Edmonton,CAN,AB,forwards,20112012,MTL
8473466,https://assets.nhle.com/mugs/nhl/20112012/MTL/8473466.png,Ryan,White,53,C,R,72,200,183,91,1988-03-17,Brandon,CAN,MB,forwards,20112012,MTL
8470329,https://assets.nhle.com/mugs/nhl/20112012/MTL/8470329.png,Chris,Campoli,17,D,L,72,200,183,91,1984-07-09,Mississauga,CAN,ON,defensemen,20112012,MTL
8476244,https://assets.nhle.com/mugs/nhl/20112012/MTL/8476244.png,Raphael,Diaz,61,D,R,71,197,180,89,1986-01-09,Baar,CHE,,defensemen,20112012,MTL
8471296,https://assets.nhle.com/mugs/nhl/20112012/MTL/8471296.png,Alexei,Emelin,74,D,L,74,218,188,99,1986-04-25,Togliatti,RUS,,defensemen,20112012,MTL
8459628,https://assets.nhle.com/mugs/nhl/20112012/MTL/8459628.png,Hal,Gill,75,D,L,79,243,201,110,1975-04-06,Concord,USA,MA,defensemen,20112012,MTL
8470324,https://assets.nhle.com/mugs/nhl/20112012/MTL/8470324.png,Josh,Gorges,26,D,L,73,204,185,93,1984-08-14,Kelowna,CAN,BC,defensemen,20112012,MTL
8465200,https://assets.nhle.com/mugs/nhl/20112012/MTL/8465200.png,Tomas,Kaberle,22,D,L,73,212,185,96,1978-03-02,Rakovnik,CZE,,defensemen,20112012,MTL
8467496,https://assets.nhle.com/mugs/nhl/20112012/MTL/8467496.png,Andrei,Markov,79,D,L,72,200,183,91,1978-12-20,Voskresensk,RUS,,defensemen,20112012,MTL
8467439,https://assets.nhle.com/mugs/nhl/20112012/MTL/8467439.png,Jaroslav,Spacek,6,D,L,72,210,183,95,1974-02-11,Rokycany,CZE,,defensemen,20112012,MTL
8473647,https://assets.nhle.com/mugs/nhl/20112012/MTL/8473647.png,Frédéric,St-Denis,62,D,L,71,192,180,87,1986-01-23,Greenfield Park,CAN,QC,defensemen,20112012,MTL
8474056,https://assets.nhle.com/mugs/nhl/20112012/MTL/8474056.png,P.K.,Subban,76,D,R,72,210,183,95,1989-05-13,Toronto,CAN,ON,defensemen,20112012,MTL
8474134,https://assets.nhle.com/mugs/nhl/20112012/MTL/8474134.png,Yannick,Weber,68,D,R,71,200,180,91,1988-09-23,Morges,CHE,,defensemen,20112012,MTL
8469514,https://assets.nhle.com/mugs/nhl/20112012/MTL/8469514.png,Peter,Budaj,30,G,L,73,196,185,89,1982-09-18,Banská Bystrica,SVK,,goalies,20112012,MTL
8471679,https://assets.nhle.com/mugs/nhl/20112012/MTL/8471679.png,Carey,Price,31,G,L,75,217,191,98,1987-08-16,Anahim Lake,CAN,BC,goalies,20112012,MTL
8471697,https://assets.nhle.com/mugs/nhl/20112012/NSH/8471697.png,Niclas,Bergfors,18,R,R,70,194,178,88,1987-03-07,Sodertalje,SWE,,forwards,20112012,NSH
8475268,https://assets.nhle.com/mugs/nhl/20112012/NSH/8475268.png,Gabriel,Bourque,57,R,L,70,206,178,93,1990-09-23,Rimouski,CAN,QC,forwards,20112012,NSH
8468064,https://assets.nhle.com/mugs/nhl/20112012/NSH/8468064.png,Martin,Erat,10,R,L,72,196,183,89,1981-08-29,Trebic,CZE,,forwards,20112012,NSH
8467370,https://assets.nhle.com/mugs/nhl/20112012/NSH/8467370.png,Mike,Fisher,12,C,R,73,216,185,98,1980-06-05,Peterborough,CAN,ON,forwards,20112012,NSH
8468700,https://assets.nhle.com/mugs/nhl/20112012/NSH/8468700.png,Paul,Gaustad,28,C,L,77,227,196,103,1982-02-03,Fargo,USA,ND,forwards,20112012,NSH
8473608,https://assets.nhle.com/mugs/nhl/20112012/NSH/8473608.png,Blake,Geoffrion,5,L,L,73,190,185,86,1988-02-03,Plantation,USA,FL,forwards,20112012,NSH
8474094,https://assets.nhle.com/mugs/nhl/20112012/NSH/8474094.png,Matt,Halischuk,24,R,R,72,180,183,82,1988-06-01,Toronto,CAN,ON,forwards,20112012,NSH
8471887,https://assets.nhle.com/mugs/nhl/20112012/NSH/8471887.png,Patric,Hornqvist,27,R,R,71,189,180,86,1987-01-01,Sollentuna,SWE,,forwards,20112012,NSH
8470603,https://assets.nhle.com/mugs/nhl/20112012/NSH/8470603.png,Andrei,Kostitsyn,46,L,L,72,214,183,97,1985-02-03,Novopolotsk,BLR,,forwards,20112012,NSH
8471859,https://assets.nhle.com/mugs/nhl/20112012/NSH/8471859.png,Sergei,Kostitsyn,74,L,L,72,196,183,89,1987-03-20,Novopolotsk,BLR,,forwards,20112012,NSH
8467330,https://assets.nhle.com/mugs/nhl/20112012/NSH/8467330.png,David,Legwand,11,C,L,74,207,188,94,1980-08-17,Detroit,USA,MI,forwards,20112012,NSH
8467977,https://assets.nhle.com/mugs/nhl/20112012/NSH/8467977.png,Brian,McGrattan,23,R,R,76,235,193,107,1981-09-02,Hamilton,CAN,ON,forwards,20112012,NSH
8474535,https://assets.nhle.com/mugs/nhl/20112012/NSH/8474535.png,Chris,Mueller,17,C,R,70,201,178,91,1986-03-06,West Seneca,USA,NY,forwards,20112012,NSH
8471811,https://assets.nhle.com/mugs/nhl/20112012/NSH/8471811.png,Cal,O'Reilly,16,C,L,72,188,183,85,1986-09-30,Toronto,CAN,ON,forwards,20112012,NSH
8471228,https://assets.nhle.com/mugs/nhl/20112012/NSH/8471228.png,Alexander,Radulov,47,R,L,73,200,185,91,1986-07-05,Nizhny Tagil,RUS,,forwards,20112012,NSH
8475225,https://assets.nhle.com/mugs/nhl/20112012/NSH/8475225.png,Craig,Smith,15,R,R,72,204,183,93,1989-09-05,Madison,USA,WI,forwards,20112012,NSH
8468162,https://assets.nhle.com/mugs/nhl/20112012/NSH/8468162.png,Jerred,Smithson,25,C,R,75,209,191,95,1979-02-04,Vernon,CAN,BC,forwards,20112012,NSH
8474096,https://assets.nhle.com/mugs/nhl/20112012/NSH/8474096.png,Nick,Spaling,13,L,L,73,198,185,90,1988-09-19,Palmerston,CAN,ON,forwards,20112012,NSH
8470687,https://assets.nhle.com/mugs/nhl/20112012/NSH/8470687.png,Zack,Stortini,21,R,R,74,219,188,99,1985-09-11,Elliot Lake,CAN,ON,forwards,20112012,NSH
8474143,https://assets.nhle.com/mugs/nhl/20112012/NSH/8474143.png,Ryan,Thang,65,L,R,72,194,183,88,1987-05-11,Chicago,USA,IL,forwards,20112012,NSH
8469547,https://assets.nhle.com/mugs/nhl/20112012/NSH/8469547.png,Jordin,Tootoo,22,R,R,69,195,175,88,1983-02-02,Churchill,CAN,MB,forwards,20112012,NSH
8474569,https://assets.nhle.com/mugs/nhl/20112012/NSH/8474569.png,Colin,Wilson,33,L,L,73,215,185,98,1989-10-20,Greenwich,USA,CT,forwards,20112012,NSH
8471483,https://assets.nhle.com/mugs/nhl/20112012/NSH/8471483.png,Kyle,Wilson,28,C,R,73,200,185,91,1984-12-15,Oakville,CAN,ON,forwards,20112012,NSH
8471450,https://assets.nhle.com/mugs/nhl/20112012/NSH/8471450.png,Brandon,Yip,18,R,R,73,198,185,90,1985-04-25,Vancouver,CAN,BC,forwards,20112012,NSH
8474164,https://assets.nhle.com/mugs/nhl/20112012/NSH/8474164.png,Jonathon,Blum,7,D,R,73,188,185,85,1989-01-30,Long Beach,USA,CA,defensemen,20112012,NSH
8465914,https://assets.nhle.com/mugs/nhl/20112012/NSH/8465914.png,Francis,Bouillon,51,D,L,68,194,173,88,1975-10-17,New York City,USA,NY,defensemen,20112012,NSH
8475218,https://assets.nhle.com/mugs/nhl/20112012/NSH/8475218.png,Mattias,Ekholm,14,D,L,76,215,193,98,1990-05-24,Borlange,SWE,,defensemen,20112012,NSH
8475176,https://assets.nhle.com/mugs/nhl/20112012/NSH/8475176.png,Ryan,Ellis,4,D,R,70,180,178,82,1991-01-03,Hamilton,CAN,ON,defensemen,20112012,NSH
8459628,https://assets.nhle.com/mugs/nhl/20112012/NSH/8459628.png,Hal,Gill,75,D,L,79,243,201,110,1975-04-06,Concord,USA,MA,defensemen,20112012,NSH
8474519,https://assets.nhle.com/mugs/nhl/20112012/NSH/8474519.png,Jack,Hillen,38,D,L,70,190,178,86,1986-01-24,Minnetonka,USA,MN,defensemen,20112012,NSH
8474600,https://assets.nhle.com/mugs/nhl/20112012/NSH/8474600.png,Roman,Josi,59,D,L,73,201,185,91,1990-06-01,Bern,CHE,,defensemen,20112012,NSH
8470630,https://assets.nhle.com/mugs/nhl/20112012/NSH/8470630.png,Kevin,Klein,8,D,R,73,206,185,93,1984-12-13,Kitchener,CAN,ON,defensemen,20112012,NSH
8471741,https://assets.nhle.com/mugs/nhl/20112012/NSH/8471741.png,Teemu,Laakso,2,D,R,73,215,185,98,1987-08-27,Tuusula,FIN,,defensemen,20112012,NSH
8470600,https://assets.nhle.com/mugs/nhl/20112012/NSH/8470600.png,Ryan,Suter,20,D,L,73,205,185,93,1985-01-21,Madison,USA,WI,defensemen,20112012,NSH
8470642,https://assets.nhle.com/mugs/nhl/20112012/NSH/8470642.png,Shea,Weber,6,D,R,76,230,193,104,1985-08-14,Sicamous,CAN,BC,defensemen,20112012,NSH
8474765,https://assets.nhle.com/mugs/nhl/20112012/NSH/8474765.png,Anders,Lindback,39,G,L,78,215,198,98,1988-05-03,Gavle,SWE,,goalies,20112012,NSH
8471469,https://assets.nhle.com/mugs/nhl/20112012/NSH/8471469.png,Pekka,Rinne,35,G,L,77,217,196,98,1982-11-03,Kempele,FIN,,goalies,20112012,NSH
8470609,https://assets.nhle.com/mugs/nhl/20112012/NJD/8470609.png,Steve,Bernier,18,R,R,75,225,191,102,1985-03-31,Quebec City,CAN,QC,forwards,20112012,NJD
8460720,https://assets.nhle.com/mugs/nhl/20112012/NJD/8460720.png,Eric,Boulton,22,L,L,72,227,183,103,1976-08-17,Halifax,CAN,NS,forwards,20112012,NJD
8473646,https://assets.nhle.com/mugs/nhl/20112012/NJD/8473646.png,Ryan,Carter,20,L,L,73,205,185,93,1983-08-03,White Bear Lake,USA,MN,forwards,20112012,NJD
8470920,https://assets.nhle.com/mugs/nhl/20112012/NJD/8470920.png,David,Clarkson,23,R,R,72,207,183,94,1984-03-31,Toronto,CAN,ON,forwards,20112012,NJD
8460542,https://assets.nhle.com/mugs/nhl/20112012/NJD/8460542.png,Patrik,Elias,26,C,L,73,190,185,86,1976-04-13,Trebic,CZE,,forwards,20112012,NJD
8472410,https://assets.nhle.com/mugs/nhl/20112012/NJD/8472410.png,Stephen,Gionta,10,C,R,67,177,170,80,1983-10-09,Rochester,USA,NY,forwards,20112012,NJD
8474641,https://assets.nhle.com/mugs/nhl/20112012/NJD/8474641.png,Adam,Henrique,14,C,L,72,195,183,88,1990-02-06,Brantford,CAN,ON,forwards,20112012,NJD
8470123,https://assets.nhle.com/mugs/nhl/20112012/NJD/8470123.png,Cam,Janssen,25,R,R,72,215,183,98,1984-04-15,St. Louis,USA,MO,forwards,20112012,NJD
8475185,https://assets.nhle.com/mugs/nhl/20112012/NJD/8475185.png,Jacob,Josefson,16,C,L,72,196,183,89,1991-03-02,Stockholm,SWE,,forwards,20112012,NJD
8469454,https://assets.nhle.com/mugs/nhl/20112012/NJD/8469454.png,Ilya,Kovalchuk,17,R,R,75,222,191,101,1983-04-15,Tver,RUS,,forwards,20112012,NJD
8473927,https://assets.nhle.com/mugs/nhl/20112012/NJD/8473927.png,Brad,Mills,51,C,R,72,195,183,88,1983-05-03,Terrace,CAN,BC,forwards,20112012,NJD
8473999,https://assets.nhle.com/mugs/nhl/20112012/NJD/8473999.png,Nick,Palmieri,10,R,R,75,220,191,100,1989-07-12,Utica,USA,NY,forwards,20112012,NJD
8470610,https://assets.nhle.com/mugs/nhl/20112012/NJD/8470610.png,Zach,Parise,9,L,L,71,195,180,88,1984-07-28,Minneapolis,USA,MN,forwards,20112012,NJD
8472355,https://assets.nhle.com/mugs/nhl/20112012/NJD/8472355.png,Rod,Pelley,10,C,L,72,205,183,93,1984-09-01,Kitimat,CAN,BC,forwards,20112012,NJD
8467412,https://assets.nhle.com/mugs/nhl/20112012/NJD/8467412.png,Alexei,Ponikarovsky,12,L,L,76,225,193,102,1980-04-09,Kiev,UKR,,forwards,20112012,NJD
8471636,https://assets.nhle.com/mugs/nhl/20112012/NJD/8471636.png,Tim,Sestito,12,L,L,71,195,180,88,1984-08-28,Rome,USA,NY,forwards,20112012,NJD
8460465,https://assets.nhle.com/mugs/nhl/20112012/NJD/8460465.png,Petr,Sykora,15,R,L,72,190,183,86,1976-11-19,Plzen,CZE,,forwards,20112012,NJD
8474582,https://assets.nhle.com/mugs/nhl/20112012/NJD/8474582.png,Mattias,Tedenby,21,R,L,69,175,175,79,1990-02-21,Vetlanda,SWE,,forwards,20112012,NJD
8469542,https://assets.nhle.com/mugs/nhl/20112012/NJD/8469542.png,Stephane,Veilleux,11,L,L,73,200,185,91,1981-11-16,Beauceville,CAN,QC,forwards,20112012,NJD
8471233,https://assets.nhle.com/mugs/nhl/20112012/NJD/8471233.png,Travis,Zajac,19,C,R,74,185,188,84,1985-05-13,Winnipeg,CAN,MB,forwards,20112012,NJD
8471365,https://assets.nhle.com/mugs/nhl/20112012/NJD/8471365.png,Steven,Zalewski,10,C,L,72,195,183,88,1986-08-20,Utica,USA,NY,forwards,20112012,NJD
8473592,https://assets.nhle.com/mugs/nhl/20112012/NJD/8473592.png,Vladimir,Zharkov,18,R,L,73,205,185,93,1988-01-10,Elektrostal,RUS,,forwards,20112012,NJD
8464977,https://assets.nhle.com/mugs/nhl/20112012/NJD/8464977.png,Dainius,Zubrus,8,L,L,77,225,196,102,1978-06-16,Elektrenai,LTU,,forwards,20112012,NJD
