id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,positionType,season,team
8473499,https://assets.nhle.com/mugs/nhl/20162017/FLA/8473499.png,Reto,Berra,20,G,L,76,218,193,99,1987-01-03,Bülach,CHE,,goalies,20162017,FLA
8466141,https://assets.nhle.com/mugs/nhl/20162017/FLA/8466141.png,Roberto,Luongo,1,G,L,75,215,191,98,1979-04-04,Montréal,CAN,QC,goalies,20162017,FLA
8473503,https://assets.nhle.com/mugs/nhl/20162017/FLA/8473503.png,James,Reimer,34,G,L,75,205,191,93,1988-03-15,Morweena,CAN,MB,goalies,20162017,FLA
8476404,https://assets.nhle.com/mugs/nhl/20162017/LAK/8476404.png,Andy,Andreoff,15,L,L,73,208,185,94,1991-05-17,Pickering,CAN,ON,forwards,20162017,LAK
8477380,https://assets.nhle.com/mugs/nhl/20162017/LAK/8477380.png,Jonny,Brodzinski,76,L,R,72,212,183,96,1993-06-19,Ham Lake,USA,MN,forwards,20162017,LAK
8470606,https://assets.nhle.com/mugs/nhl/20162017/LAK/8470606.png,Dustin,Brown,23,R,R,72,205,183,93,1984-11-04,Ithaca,USA,NY,forwards,20162017,LAK
8470604,https://assets.nhle.com/mugs/nhl/20162017/LAK/8470604.png,Jeff,Carter,77,C,R,75,219,191,99,1985-01-01,London,CAN,ON,forwards,20162017,LAK
8475160,https://assets.nhle.com/mugs/nhl/20162017/LAK/8475160.png,Kyle,Clifford,13,L,L,74,217,188,98,1991-01-13,Ayr,CAN,ON,forwards,20162017,LAK
8475343,https://assets.nhle.com/mugs/nhl/20162017/LAK/8475343.png,Nic,Dowd,26,C,R,73,193,185,88,1990-05-27,Huntsville,USA,AL,forwards,20162017,LAK
8468483,https://assets.nhle.com/mugs/nhl/20162017/LAK/8468483.png,Marian,Gaborik,12,R,L,73,200,185,91,1982-02-14,Trencin,SVK,,forwards,20162017,LAK
8462042,https://assets.nhle.com/mugs/nhl/20162017/LAK/8462042.png,Jarome,Iginla,88,R,R,73,210,185,95,1977-07-01,Edmonton,CAN,AB,forwards,20162017,LAK
8477960,https://assets.nhle.com/mugs/nhl/20162017/LAK/8477960.png,Adrian,Kempe,9,R,L,74,200,188,91,1996-09-13,Kramfors,SWE,,forwards,20162017,LAK
8474100,https://assets.nhle.com/mugs/nhl/20162017/LAK/8474100.png,Dwight,King,74,L,L,76,229,193,104,1989-07-05,Meadow Lake,CAN,SK,forwards,20162017,LAK
8471685,https://assets.nhle.com/mugs/nhl/20162017/LAK/8471685.png,Anze,Kopitar,11,C,L,75,225,191,102,1987-08-24,Jesenice,SVN,,forwards,20162017,LAK
8473453,https://assets.nhle.com/mugs/nhl/20162017/LAK/8473453.png,Trevor,Lewis,22,C,R,73,201,185,91,1987-01-08,Salt Lake City,USA,UT,forwards,20162017,LAK
8475325,https://assets.nhle.com/mugs/nhl/20162017/LAK/8475325.png,Jordan,Nolan,71,C,L,75,219,191,99,1989-06-23,"Garden River, First Nations",CAN,ON,forwards,20162017,LAK
8476871,https://assets.nhle.com/mugs/nhl/20162017/LAK/8476871.png,Tanner,Pearson,70,L,L,73,201,185,91,1992-08-10,Kitchener,CAN,ON,forwards,20162017,LAK
8473962,https://assets.nhle.com/mugs/nhl/20162017/LAK/8473962.png,Teddy,Purcell,9,L,R,74,195,188,88,1985-09-08,St. John's,CAN,NL,forwards,20162017,LAK
8471682,https://assets.nhle.com/mugs/nhl/20162017/LAK/8471682.png,Devin,Setoguchi,10,R,R,72,205,183,93,1987-01-01,Taber,CAN,AB,forwards,20162017,LAK
8476406,https://assets.nhle.com/mugs/nhl/20162017/LAK/8476406.png,Nicholas,Shore,21,C,R,73,198,185,90,1992-09-26,Denver,USA,CO,forwards,20162017,LAK
8475726,https://assets.nhle.com/mugs/nhl/20162017/LAK/8475726.png,Tyler,Toffoli,73,R,R,72,203,183,92,1992-04-24,Scarborough,CAN,ON,forwards,20162017,LAK
8474563,https://assets.nhle.com/mugs/nhl/20162017/LAK/8474563.png,Drew,Doughty,8,D,R,73,210,185,95,1989-12-08,London,CAN,ON,defensemen,20162017,LAK
8475762,https://assets.nhle.com/mugs/nhl/20162017/LAK/8475762.png,Derek,Forbort,24,D,L,76,208,193,94,1992-03-04,Duluth,USA,MN,defensemen,20162017,LAK
8470104,https://assets.nhle.com/mugs/nhl/20162017/LAK/8470104.png,Tom,Gilbert,14,D,R,74,210,188,95,1983-01-10,Bloomington,USA,MN,defensemen,20162017,LAK
8475857,https://assets.nhle.com/mugs/nhl/20162017/LAK/8475857.png,Kevin,Gravel,53,D,L,76,205,193,93,1992-03-06,Kingsford,USA,MI,defensemen,20162017,LAK
8470121,https://assets.nhle.com/mugs/nhl/20162017/LAK/8470121.png,Matt,Greene,2,D,R,75,236,191,107,1983-05-13,Grand Ledge,USA,MI,defensemen,20162017,LAK
8476983,https://assets.nhle.com/mugs/nhl/20162017/LAK/8476983.png,Paul,LaDue,2,D,R,75,205,191,93,1992-09-06,Grand Forks,USA,ND,defensemen,20162017,LAK
8474166,https://assets.nhle.com/mugs/nhl/20162017/LAK/8474166.png,Alec,Martinez,27,D,L,73,210,185,95,1987-07-26,Rochester Hills,USA,MI,defensemen,20162017,LAK
8475188,https://assets.nhle.com/mugs/nhl/20162017/LAK/8475188.png,Brayden,McNabb,3,D,L,76,215,193,98,1991-01-21,Davidson,CAN,SK,defensemen,20162017,LAK
8474162,https://assets.nhle.com/mugs/nhl/20162017/LAK/8474162.png,Jake,Muzzin,6,D,L,75,227,191,103,1989-02-21,Woodstock,CAN,ON,defensemen,20162017,LAK
8471750,https://assets.nhle.com/mugs/nhl/20162017/LAK/8471750.png,Ben,Bishop,31,G,L,79,210,201,95,1986-11-21,Denver,USA,CO,goalies,20162017,LAK
8469514,https://assets.nhle.com/mugs/nhl/20162017/LAK/8469514.png,Peter,Budaj,31,G,L,73,196,185,89,1982-09-18,Banská Bystrica,SVK,,goalies,20162017,LAK
8475789,https://assets.nhle.com/mugs/nhl/20162017/LAK/8475789.png,Jack,Campbell,36,G,L,75,207,191,94,1992-01-09,Port Huron,USA,MI,goalies,20162017,LAK
8471734,https://assets.nhle.com/mugs/nhl/20162017/LAK/8471734.png,Jonathan,Quick,32,G,L,73,220,185,100,1986-01-21,Milford,USA,CT,goalies,20162017,LAK
8473553,https://assets.nhle.com/mugs/nhl/20162017/LAK/8473553.png,Jeff,Zatkoff,37,G,L,74,186,188,84,1987-06-09,Detroit,USA,MI,goalies,20162017,LAK
8477006,https://assets.nhle.com/mugs/nhl/20162017/MIN/8477006.png,Christoph,Bertschy,47,C,R,70,185,178,84,1994-04-05,Fribourg,CHE,,forwards,20162017,MIN
8476219,https://assets.nhle.com/mugs/nhl/20162017/MIN/8476219.png,Patrick,Cannone,42,C,R,71,199,180,90,1986-08-09,Bayport,USA,NY,forwards,20162017,MIN
8475745,https://assets.nhle.com/mugs/nhl/20162017/MIN/8475745.png,Charlie,Coyle,3,C,R,75,223,191,101,1992-03-02,East Weymouth,USA,MA,forwards,20162017,MIN
8474610,https://assets.nhle.com/mugs/nhl/20162017/MIN/8474610.png,Zac,Dalpe,27,C,R,74,197,188,89,1989-11-01,Paris,CAN,ON,forwards,20162017,MIN
8478493,https://assets.nhle.com/mugs/nhl/20162017/MIN/8478493.png,Joel,Eriksson Ek,14,C,L,75,207,191,94,1997-01-29,Karlstad,SWE,,forwards,20162017,MIN
8476545,https://assets.nhle.com/mugs/nhl/20162017/MIN/8476545.png,Kurtis,Gabriel,27,R,R,78,212,198,96,1993-04-20,Newmarket,CAN,ON,forwards,20162017,MIN
8475798,https://assets.nhle.com/mugs/nhl/20162017/MIN/8475798.png,Mikael,Granlund,64,R,L,70,185,178,84,1992-02-26,Oulu,FIN,,forwards,20162017,MIN
8476344,https://assets.nhle.com/mugs/nhl/20162017/MIN/8476344.png,Tyler,Graovac,44,C,L,77,208,196,94,1993-04-27,Brampton,CAN,ON,forwards,20162017,MIN
8471691,https://assets.nhle.com/mugs/nhl/20162017/MIN/8471691.png,Martin,Hanzal,19,C,L,78,230,198,104,1987-02-20,Pisek,CZE,,forwards,20162017,MIN
8475287,https://assets.nhle.com/mugs/nhl/20162017/MIN/8475287.png,Erik,Haula,56,C,L,71,191,180,87,1991-03-23,Pori,FIN,,forwards,20162017,MIN
8469459,https://assets.nhle.com/mugs/nhl/20162017/MIN/8469459.png,Mikko,Koivu,9,C,L,75,213,191,97,1983-03-12,Turku,FIN,,forwards,20162017,MIN
8476619,https://assets.nhle.com/mugs/nhl/20162017/MIN/8476619.png,Zack,Mitchell,59,R,R,73,196,185,89,1993-01-07,Orangeville,CAN,ON,forwards,20162017,MIN
8475799,https://assets.nhle.com/mugs/nhl/20162017/MIN/8475799.png,Nino,Niederreiter,22,R,L,74,218,188,99,1992-09-08,Chur,CHE,,forwards,20162017,MIN
8470610,https://assets.nhle.com/mugs/nhl/20162017/MIN/8470610.png,Zach,Parise,11,L,L,71,195,180,88,1984-07-28,Minneapolis,USA,MN,forwards,20162017,MIN
8469506,https://assets.nhle.com/mugs/nhl/20162017/MIN/8469506.png,Jason,Pominville,29,R,R,71,180,180,82,1982-11-30,Repentigny,CAN,QC,forwards,20162017,MIN
8475800,https://assets.nhle.com/mugs/nhl/20162017/MIN/8475800.png,Teemu,Pulkkinen,17,L,R,70,185,178,84,1992-01-02,Vantaa,FIN,,forwards,20162017,MIN
8475147,https://assets.nhle.com/mugs/nhl/20162017/MIN/8475147.png,Jordan,Schroeder,10,C,R,69,170,175,77,1990-09-29,Lakeville,USA,MN,forwards,20162017,MIN
8470595,https://assets.nhle.com/mugs/nhl/20162017/MIN/8470595.png,Eric,Staal,12,C,L,76,195,193,88,1984-10-29,Thunder Bay,CAN,ON,forwards,20162017,MIN
8473485,https://assets.nhle.com/mugs/nhl/20162017/MIN/8473485.png,Chris,Stewart,10,R,R,74,242,188,110,1987-10-30,Toronto,CAN,ON,forwards,20162017,MIN
8477949,https://assets.nhle.com/mugs/nhl/20162017/MIN/8477949.png,Alex,Tuch,53,R,R,76,219,193,99,1996-05-10,Syracuse,USA,NY,forwards,20162017,MIN
8473466,https://assets.nhle.com/mugs/nhl/20162017/MIN/8473466.png,Ryan,White,21,C,R,72,200,183,91,1988-03-17,Brandon,CAN,MB,forwards,20162017,MIN
8475722,https://assets.nhle.com/mugs/nhl/20162017/MIN/8475722.png,Jason,Zucker,16,L,L,71,192,180,87,1992-01-16,Newport Beach,USA,CA,forwards,20162017,MIN
8476463,https://assets.nhle.com/mugs/nhl/20162017/MIN/8476463.png,Jonas,Brodin,25,D,L,74,196,188,89,1993-07-12,Karlstad,SWE,,defensemen,20162017,MIN
8476856,https://assets.nhle.com/mugs/nhl/20162017/MIN/8476856.png,Mathew,Dumba,24,D,R,72,181,183,82,1994-07-25,Regina,CAN,SK,defensemen,20162017,MIN
8477850,https://assets.nhle.com/mugs/nhl/20162017/MIN/8477850.png,Christian,Folin,5,D,R,76,204,193,93,1991-02-09,Gothenburg,SWE,,defensemen,20162017,MIN
8477467,https://assets.nhle.com/mugs/nhl/20162017/MIN/8477467.png,Gustav,Olofsson,23,D,L,74,199,188,90,1994-12-01,Boras,SWE,,defensemen,20162017,MIN
8475613,https://assets.nhle.com/mugs/nhl/20162017/MIN/8475613.png,Nate,Prosser,39,D,R,74,201,188,91,1986-05-07,Elk River,USA,MN,defensemen,20162017,MIN
8476422,https://assets.nhle.com/mugs/nhl/20162017/MIN/8476422.png,Mike,Reilly,4,D,L,73,196,185,89,1993-07-13,Chicago,USA,IL,defensemen,20162017,MIN
8474618,https://assets.nhle.com/mugs/nhl/20162017/MIN/8474618.png,Marco,Scandella,6,D,L,75,212,191,96,1990-02-23,Montréal,CAN,QC,defensemen,20162017,MIN
8474716,https://assets.nhle.com/mugs/nhl/20162017/MIN/8474716.png,Jared,Spurgeon,46,D,R,69,166,175,75,1989-11-29,Edmonton,CAN,AB,defensemen,20162017,MIN
8470600,https://assets.nhle.com/mugs/nhl/20162017/MIN/8470600.png,Ryan,Suter,20,D,L,73,205,185,93,1985-01-21,Madison,USA,WI,defensemen,20162017,MIN
8471227,https://assets.nhle.com/mugs/nhl/20162017/MIN/8471227.png,Devan,Dubnyk,40,G,L,78,224,198,102,1986-05-04,Regina,CAN,SK,goalies,20162017,MIN
8475311,https://assets.nhle.com/mugs/nhl/20162017/MIN/8475311.png,Darcy,Kuemper,35,G,L,77,215,196,98,1990-05-05,Saskatoon,CAN,SK,goalies,20162017,MIN
8471774,https://assets.nhle.com/mugs/nhl/20162017/MIN/8471774.png,Alex,Stalock,32,G,L,71,170,180,77,1987-07-28,Saint Paul,USA,MN,goalies,20162017,MIN
8477413,https://assets.nhle.com/mugs/nhl/20162017/MTL/8477413.png,Sven,Andrighetto,42,R,L,70,188,178,85,1993-03-21,Zurich,CHE,,forwards,20162017,MTL
8474038,https://assets.nhle.com/mugs/nhl/20162017/MTL/8474038.png,Paul,Byron,41,L,L,69,164,175,74,1989-04-27,Ottawa,CAN,ON,forwards,20162017,MTL
8477901,https://assets.nhle.com/mugs/nhl/20162017/MTL/8477901.png,Daniel,Carr,43,L,L,72,186,183,84,1991-11-01,Sherwood Park,CAN,AB,forwards,20162017,MTL
8476479,https://assets.nhle.com/mugs/nhl/20162017/MTL/8476479.png,Phillip,Danault,24,C,L,73,200,185,91,1993-02-24,Victoriaville,CAN,QC,forwards,20162017,MTL
8477455,https://assets.nhle.com/mugs/nhl/20162017/MTL/8477455.png,Jacob,de la Rose,25,L,L,75,215,191,98,1995-05-20,Arvika,SWE,,forwards,20162017,MTL
8471976,https://assets.nhle.com/mugs/nhl/20162017/MTL/8471976.png,David,Desharnais,51,C,L,67,180,170,82,1986-09-14,Laurier-Station,CAN,QC,forwards,20162017,MTL
8476769,https://assets.nhle.com/mugs/nhl/20162017/MTL/8476769.png,Bobby,Farnham,44,R,L,70,190,178,86,1989-01-21,North Andover,USA,MA,forwards,20162017,MTL
8476808,https://assets.nhle.com/mugs/nhl/20162017/MTL/8476808.png,Brian,Flynn,32,C,R,73,185,185,84,1988-07-26,Lynnfield,USA,MA,forwards,20162017,MTL
8476851,https://assets.nhle.com/mugs/nhl/20162017/MTL/8476851.png,Alex,Galchenyuk,27,L,L,73,194,185,88,1994-02-12,Milwaukee,USA,WI,forwards,20162017,MTL
8475848,https://assets.nhle.com/mugs/nhl/20162017/MTL/8475848.png,Brendan,Gallagher,11,R,R,69,186,175,84,1992-05-06,Edmonton,CAN,AB,forwards,20162017,MTL
8476948,https://assets.nhle.com/mugs/nhl/20162017/MTL/8476948.png,Charles,Hudon,54,L,L,70,190,178,86,1994-06-23,Alma,CAN,QC,forwards,20162017,MTL
8474100,https://assets.nhle.com/mugs/nhl/20162017/MTL/8474100.png,Dwight,King,21,L,L,76,229,193,104,1989-07-05,Meadow Lake,CAN,SK,forwards,20162017,MTL
8477476,https://assets.nhle.com/mugs/nhl/20162017/MTL/8477476.png,Artturi,Lehkonen,62,L,L,71,179,180,81,1995-07-04,Piikkio,FIN,,forwards,20162017,MTL
8478561,https://assets.nhle.com/mugs/nhl/20162017/MTL/8478561.png,Andreas,Martinsen,37,L,L,74,225,188,102,1990-06-13,Bærum,NOR,,forwards,20162017,MTL
8477446,https://assets.nhle.com/mugs/nhl/20162017/MTL/8477446.png,Michael,McCarron,34,R,R,78,232,198,105,1995-03-07,Grosse Pointe,USA,MI,forwards,20162017,MTL
8471338,https://assets.nhle.com/mugs/nhl/20162017/MTL/8471338.png,Torrey,Mitchell,17,C,R,71,186,180,84,1985-01-30,Greenfield Park,CAN,QC,forwards,20162017,MTL
8468505,https://assets.nhle.com/mugs/nhl/20162017/MTL/8468505.png,Steve,Ott,92,C,L,72,193,183,88,1982-08-19,Summerside,CAN,PE,forwards,20162017,MTL
8474157,https://assets.nhle.com/mugs/nhl/20162017/MTL/8474157.png,Max,Pacioretty,67,L,L,74,217,188,98,1988-11-20,New Canaan,USA,CT,forwards,20162017,MTL
8469521,https://assets.nhle.com/mugs/nhl/20162017/MTL/8469521.png,Tomas,Plekanec,14,C,L,71,190,180,86,1982-10-31,Kladno,CZE,,forwards,20162017,MTL
8471228,https://assets.nhle.com/mugs/nhl/20162017/MTL/8471228.png,Alexander,Radulov,47,R,L,73,200,185,91,1986-07-05,Nizhny Tagil,RUS,,forwards,20162017,MTL
8477957,https://assets.nhle.com/mugs/nhl/20162017/MTL/8477957.png,Nikita,Scherbak,38,R,L,74,192,188,87,1995-12-30,Moscow,RUS,,forwards,20162017,MTL
8476381,https://assets.nhle.com/mugs/nhl/20162017/MTL/8476381.png,Andrew,Shaw,65,R,R,71,182,180,83,1991-07-20,Belleville,CAN,ON,forwards,20162017,MTL
8474052,https://assets.nhle.com/mugs/nhl/20162017/MTL/8474052.png,Chris,Terry,15,L,L,70,191,178,87,1989-04-07,Brampton,CAN,ON,forwards,20162017,MTL
8474717,https://assets.nhle.com/mugs/nhl/20162017/MTL/8474717.png,Mark,Barberio,45,D,L,73,200,185,91,1990-03-23,Montréal,CAN,QC,defensemen,20162017,MTL
8476470,https://assets.nhle.com/mugs/nhl/20162017/MTL/8476470.png,Nathan,Beaulieu,28,D,L,74,200,188,91,1992-12-05,Strathroy,CAN,ON,defensemen,20162017,MTL
8474818,https://assets.nhle.com/mugs/nhl/20162017/MTL/8474818.png,Jordie,Benn,8,D,L,74,201,188,91,1987-07-26,Victoria,CAN,BC,defensemen,20162017,MTL
8475869,https://assets.nhle.com/mugs/nhl/20162017/MTL/8475869.png,Brandon,Davidson,88,D,L,74,204,188,93,1991-08-21,Taber,CAN,AB,defensemen,20162017,MTL
8471296,https://assets.nhle.com/mugs/nhl/20162017/MTL/8471296.png,Alexei,Emelin,74,D,L,74,218,188,99,1986-04-25,Togliatti,RUS,,defensemen,20162017,MTL
8477810,https://assets.nhle.com/mugs/nhl/20162017/MTL/8477810.png,Joel,Hanley,71,D,L,71,190,180,86,1991-06-08,Keswick,CAN,ON,defensemen,20162017,MTL
8478963,https://assets.nhle.com/mugs/nhl/20162017/MTL/8478963.png,Ryan,Johnston,75,D,R,70,180,178,82,1992-02-14,Sudbury,CAN,ON,defensemen,20162017,MTL
8478004,https://assets.nhle.com/mugs/nhl/20162017/MTL/8478004.png,Brett,Lernout,36,D,R,76,214,193,97,1995-09-24,Winnipeg,CAN,MB,defensemen,20162017,MTL
8467496,https://assets.nhle.com/mugs/nhl/20162017/MTL/8467496.png,Andrei,Markov,79,D,L,72,200,183,91,1978-12-20,Voskresensk,RUS,,defensemen,20162017,MTL
8476300,https://assets.nhle.com/mugs/nhl/20162017/MTL/8476300.png,Nikita,Nesterov,89,D,L,71,191,180,87,1993-03-28,Chelyabinsk,RUS,,defensemen,20162017,MTL
8474688,https://assets.nhle.com/mugs/nhl/20162017/MTL/8474688.png,Greg,Pateryn,8,D,R,74,221,188,100,1990-06-20,Sterling Heights,USA,MI,defensemen,20162017,MTL
8473507,https://assets.nhle.com/mugs/nhl/20162017/MTL/8473507.png,Jeff,Petry,26,D,R,75,209,191,95,1987-12-09,Ann Arbor,USA,MI,defensemen,20162017,MTL
8474743,https://assets.nhle.com/mugs/nhl/20162017/MTL/8474743.png,Zach,Redmond,20,D,R,74,212,188,96,1988-07-26,Traverse City,USA,MI,defensemen,20162017,MTL
8479410,https://assets.nhle.com/mugs/nhl/20162017/MTL/8479410.png,Mikhail,Sergachev,22,D,L,73,217,185,98,1998-06-25,Nizhnekamsk,RUS,,defensemen,20162017,MTL
8470642,https://assets.nhle.com/mugs/nhl/20162017/MTL/8470642.png,Shea,Weber,6,D,R,76,230,193,104,1985-08-14,Sicamous,CAN,BC,defensemen,20162017,MTL
8479292,https://assets.nhle.com/mugs/nhl/20162017/MTL/8479292.png,Charlie,Lindgren,39,G,R,74,179,188,81,1993-12-18,Lakeville,USA,MN,goalies,20162017,MTL
8471219,https://assets.nhle.com/mugs/nhl/20162017/MTL/8471219.png,Al,Montoya,35,G,L,74,200,188,91,1985-02-13,Chicago,USA,IL,goalies,20162017,MTL
8471679,https://assets.nhle.com/mugs/nhl/20162017/MTL/8471679.png,Carey,Price,31,G,L,75,217,191,98,1987-08-16,Anahim Lake,CAN,BC,goalies,20162017,MTL
8476857,https://assets.nhle.com/mugs/nhl/20162017/NSH/8476857.png,Pontus,Aberg,46,L,R,72,194,183,88,1993-09-23,Stockholm,SWE,,forwards,20162017,NSH
8478042,https://assets.nhle.com/mugs/nhl/20162017/NSH/8478042.png,Viktor,Arvidsson,33,R,R,70,185,178,84,1993-04-08,Skelleftea,SWE,,forwards,20162017,NSH
8471760,https://assets.nhle.com/mugs/nhl/20162017/NSH/8471760.png,Cody,Bass,16,C,R,72,205,183,93,1987-01-07,Owen Sound,CAN,ON,forwards,20162017,NSH
8476423,https://assets.nhle.com/mugs/nhl/20162017/NSH/8476423.png,Reid,Boucher,11,C,L,70,195,178,88,1993-09-08,Lansing,USA,MI,forwards,20162017,NSH
8477942,https://assets.nhle.com/mugs/nhl/20162017/NSH/8477942.png,Kevin,Fiala,22,L,L,70,204,178,93,1996-07-22,St. Gallen,CHE,,forwards,20162017,NSH
8469759,https://assets.nhle.com/mugs/nhl/20162017/NSH/8469759.png,Vernon,Fiddler,83,C,L,71,205,180,93,1980-05-09,Edmonton,CAN,AB,forwards,20162017,NSH
8467370,https://assets.nhle.com/mugs/nhl/20162017/NSH/8467370.png,Mike,Fisher,12,C,R,73,216,185,98,1980-06-05,Peterborough,CAN,ON,forwards,20162017,NSH
8476887,https://assets.nhle.com/mugs/nhl/20162017/NSH/8476887.png,Filip,Forsberg,9,L,R,73,205,185,93,1994-08-13,Ostervala,SWE,,forwards,20162017,NSH
8477919,https://assets.nhle.com/mugs/nhl/20162017/NSH/8477919.png,Frederick,Gaudreau,89,C,R,72,184,183,83,1993-05-01,Bromont,CAN,QC,forwards,20162017,NSH
8474683,https://assets.nhle.com/mugs/nhl/20162017/NSH/8474683.png,Derek,Grant,27,C,L,75,210,191,95,1990-04-20,Abbotsford,CAN,BC,forwards,20162017,NSH
8475714,https://assets.nhle.com/mugs/nhl/20162017/NSH/8475714.png,Calle,Jarnkrok,19,C,R,72,192,183,87,1991-09-25,Gavle,SWE,,forwards,20162017,NSH
8475793,https://assets.nhle.com/mugs/nhl/20162017/NSH/8475793.png,Ryan,Johansen,92,C,R,75,218,191,99,1992-07-31,Vancouver,CAN,BC,forwards,20162017,NSH
8477973,https://assets.nhle.com/mugs/nhl/20162017/NSH/8477973.png,Vladislav,Kamenev,91,L,L,74,194,188,88,1996-08-12,Orsk,RUS,,forwards,20162017,NSH
8475436,https://assets.nhle.com/mugs/nhl/20162017/NSH/8475436.png,Mike,Liambas,17,L,L,70,195,178,88,1989-02-16,Toronto,CAN,ON,forwards,20162017,NSH
8471657,https://assets.nhle.com/mugs/nhl/20162017/NSH/8471657.png,Cody,McLeod,55,L,L,74,204,188,93,1984-06-26,Binscarth,CAN,MB,forwards,20162017,NSH
8471707,https://assets.nhle.com/mugs/nhl/20162017/NSH/8471707.png,James,Neal,18,R,L,75,212,191,96,1987-09-03,Whitby,CAN,ON,forwards,20162017,NSH
8469707,https://assets.nhle.com/mugs/nhl/20162017/NSH/8469707.png,PA,Parenteau,11,R,R,72,200,183,91,1983-03-24,Hull,CAN,QC,forwards,20162017,NSH
8467371,https://assets.nhle.com/mugs/nhl/20162017/NSH/8467371.png,Mike,Ribeiro,63,C,L,72,179,183,81,1980-02-10,Montréal,CAN,QC,forwards,20162017,NSH
8476447,https://assets.nhle.com/mugs/nhl/20162017/NSH/8476447.png,Miikka,Salomaki,20,R,L,71,203,180,92,1993-03-09,Raahe,FIN,,forwards,20162017,NSH
8476925,https://assets.nhle.com/mugs/nhl/20162017/NSH/8476925.png,Colton,Sissons,10,C,R,73,200,185,91,1993-11-05,North Vancouver,CAN,BC,forwards,20162017,NSH
8475225,https://assets.nhle.com/mugs/nhl/20162017/NSH/8475225.png,Craig,Smith,15,R,R,72,204,183,93,1989-09-05,Madison,USA,WI,forwards,20162017,NSH
8473942,https://assets.nhle.com/mugs/nhl/20162017/NSH/8473942.png,Trevor,Smith,23,C,L,73,195,185,88,1985-02-08,Ottawa,CAN,ON,forwards,20162017,NSH
8475766,https://assets.nhle.com/mugs/nhl/20162017/NSH/8475766.png,Austin,Watson,51,L,R,76,204,193,93,1992-01-13,Ann Arbor,USA,MI,forwards,20162017,NSH
8474569,https://assets.nhle.com/mugs/nhl/20162017/NSH/8474569.png,Colin,Wilson,33,L,L,73,215,185,98,1989-10-20,Greenwich,USA,CT,forwards,20162017,NSH
8476158,https://assets.nhle.com/mugs/nhl/20162017/NSH/8476158.png,Harry,Zolnierczyk,26,L,L,71,180,180,82,1987-09-01,Toronto,CAN,ON,forwards,20162017,NSH
8475868,https://assets.nhle.com/mugs/nhl/20162017/NSH/8475868.png,Anthony,Bitetto,2,D,L,73,222,185,101,1990-07-15,Island Park,USA,NY,defensemen,20162017,NSH
8470640,https://assets.nhle.com/mugs/nhl/20162017/NSH/8470640.png,Matt,Carle,25,D,L,72,197,183,89,1984-09-25,Anchorage,USA,AK,defensemen,20162017,NSH
8478851,https://assets.nhle.com/mugs/nhl/20162017/NSH/8478851.png,Alexandre,Carrier,45,D,R,71,174,180,79,1996-10-08,Quebec City,CAN,QC,defensemen,20162017,NSH
8475218,https://assets.nhle.com/mugs/nhl/20162017/NSH/8475218.png,Mattias,Ekholm,14,D,L,76,215,193,98,1990-05-24,Borlange,SWE,,defensemen,20162017,NSH
8475176,https://assets.nhle.com/mugs/nhl/20162017/NSH/8475176.png,Ryan,Ellis,4,D,R,70,180,178,82,1991-01-03,Hamilton,CAN,ON,defensemen,20162017,NSH
8475774,https://assets.nhle.com/mugs/nhl/20162017/NSH/8475774.png,Petter,Granberg,8,D,R,75,200,191,91,1992-08-27,Gallivare,SWE,,defensemen,20162017,NSH
8476779,https://assets.nhle.com/mugs/nhl/20162017/NSH/8476779.png,Brad,Hunt,24,D,L,69,177,175,80,1988-08-24,Maple Ridge,CAN,BC,defensemen,20162017,NSH
8475625,https://assets.nhle.com/mugs/nhl/20162017/NSH/8475625.png,Matt,Irwin,52,D,L,74,200,188,91,1987-11-29,Victoria,CAN,BC,defensemen,20162017,NSH
8474600,https://assets.nhle.com/mugs/nhl/20162017/NSH/8474600.png,Roman,Josi,59,D,L,73,201,185,91,1990-06-01,Bern,CHE,,defensemen,20162017,NSH
8471385,https://assets.nhle.com/mugs/nhl/20162017/NSH/8471385.png,Adam,Pardy,5,D,L,76,227,193,103,1984-03-29,Bonavista,CAN,NL,defensemen,20162017,NSH
8474056,https://assets.nhle.com/mugs/nhl/20162017/NSH/8474056.png,P.K.,Subban,76,D,R,72,210,183,95,1989-05-13,Toronto,CAN,ON,defensemen,20162017,NSH
8474134,https://assets.nhle.com/mugs/nhl/20162017/NSH/8474134.png,Yannick,Weber,7,D,R,71,200,180,91,1988-09-23,Morges,CHE,,defensemen,20162017,NSH
8476992,https://assets.nhle.com/mugs/nhl/20162017/NSH/8476992.png,Marek,Mazanec,39,G,R,76,202,193,92,1991-07-18,Pisek,CZE,,goalies,20162017,NSH
8471469,https://assets.nhle.com/mugs/nhl/20162017/NSH/8471469.png,Pekka,Rinne,35,G,L,77,217,196,98,1982-11-03,Kempele,FIN,,goalies,20162017,NSH
8477424,https://assets.nhle.com/mugs/nhl/20162017/NSH/8477424.png,Juuse,Saros,74,G,L,71,180,180,82,1995-04-19,Forssa,FIN,,goalies,20162017,NSH
8475761,https://assets.nhle.com/mugs/nhl/20162017/NJD/8475761.png,Beau,Bennett,78,R,R,74,195,188,88,1991-11-27,Gardena,USA,CA,forwards,20162017,NJD
